IndicatorID,IndicatorName,IndicatorUnits,ProjectID,EIPProjectNumber,IndicatorProjectYear,IndicatorProjectValue,PMSubcategoryName1,PMSubcategoryOption1,PMSubcategoryName2,PMSubcategoryOption2,PMSubcategoryName3,PMSubcategoryOption3,PMSubcategoryName4,PMSubcategoryOption4
19,Acres of Forest Fuels Reduction Treatment,acres,4303,02.01.02.0017,2022,5.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4303,02.01.02.0017,2022,3.0,Treatment Zone,Community Defense Zone,Treatment Type,Biomass Removal,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4303,02.01.02.0017,2022,8.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4303,02.01.02.0017,2020,4.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4303,02.01.02.0017,2021,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4303,02.01.02.0017,2022,21.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4449,02.01.02.0020,2023,24.0,Treatment Zone,Threat Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4449,02.01.02.0020,2023,24.0,Treatment Zone,Threat Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada Division of State Lands
19,Acres of Forest Fuels Reduction Treatment,acres,4449,02.01.02.0020,2023,108.0,Property Ownership,Nevada Division of State Lands,Initial or Maintenance Treatment,Initial,Treatment Type,Mechanical Thinning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4449,02.01.02.0020,2023,108.0,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Initial,Treatment Type,Mechanical Thinning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4449,02.01.02.0020,2022,140.0,Property Ownership,Nevada Division of State Lands,Initial or Maintenance Treatment,Initial,Treatment Type,Mechanical Thinning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4449,02.01.02.0020,2022,140.0,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Initial,Treatment Type,Mechanical Thinning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,334,02.02.01.0007,2010,4.0,Property Ownership,Nevada State Parks,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,334,02.02.01.0007,2010,8.0,Property Ownership,Nevada State Parks,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,334,02.02.01.0007,2009,20.0,Property Ownership,Nevada State Parks,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,334,02.02.01.0007,2015,8.0,Property Ownership,Nevada State Parks,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,334,02.02.01.0007,2009,2.0,Property Ownership,Nevada State Parks,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2017,15.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2016,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2015,5.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2017,5.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2018,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2018,2.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1632,02.02.01.0010,2019,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1645,02.02.01.0015,2015,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1645,02.02.01.0015,2017,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2018,150.0,Treatment Zone,Threat Zone,Treatment Type,Helicopter Yarding,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2018,120.0,Treatment Zone,General Forest,Treatment Type,Helicopter Yarding,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2018,30.0,Treatment Zone,Community Defense Zone,Treatment Type,Helicopter Yarding,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2019,150.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2019,120.0,Treatment Zone,General Forest,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2019,30.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2020,0.0,Treatment Zone,Threat Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2020,0.0,Treatment Zone,General Forest,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2020,29.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2021,15.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2022,158.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4026,02.02.01.0018,2023,11.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4376,02.02.01.0026,2022,20.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,4376,02.02.01.0026,2022,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,Nevada State Parks
19,Acres of Forest Fuels Reduction Treatment,acres,8,02.02.02.0001,2009,6.0,Property Ownership,California Department of Parks and Recreation,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,General Forest
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2008,1389.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2009,842.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2010,1177.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2011,1497.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2012,400.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2013,400.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2014,428.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2015,1338.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2007,717.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2016,763.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2017,625.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2018,634.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2019,126.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2020,167.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2021,990.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2022,363.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,192,02.02.02.0002,2023,350.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Threat Zone
19,Acres of Forest Fuels Reduction Treatment,acres,228,02.02.02.0003,2012,104.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,228,02.02.02.0003,2016,400.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,228,02.02.02.0003,2014,500.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,228,02.02.02.0003,2011,947.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2016,1250.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2015,1100.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2014,749.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2013,850.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2012,600.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2011,2000.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,262,02.02.02.0004,2010,1600.0,Property Ownership,U.S. Forest Service,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,1621,02.02.02.0005,2016,25.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1621,02.02.02.0005,2014,15.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1621,02.02.02.0005,2015,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1622,02.02.02.0006,2014,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,1622,02.02.02.0006,2018,10.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Tahoe Conservancy
19,Acres of Forest Fuels Reduction Treatment,acres,3794,02.02.02.0007,2017,19.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3794,02.02.02.0007,2017,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3794,02.02.02.0007,2013,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3794,02.02.02.0007,2014,13.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3794,02.02.02.0007,2015,51.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,3794,02.02.02.0007,2016,127.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4173,02.02.02.0008,2019,56.1,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Maintenance,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4173,02.02.02.0008,2018,33.61,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Maintenance,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4173,02.02.02.0008,2017,31.08,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Maintenance,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4173,02.02.02.0008,2020,67.2,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Maintenance,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4173,02.02.02.0008,2021,0.0,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)",Initial or Maintenance Treatment,Maintenance,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4203,02.02.02.0009,2022,16.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4203,02.02.02.0009,2022,6.0,Property Ownership,California Department of Parks and Recreation,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4203,02.02.02.0009,2022,16.0,Property Ownership,California Department of Parks and Recreation,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4203,02.02.02.0009,2023,40.0,Treatment Zone,Community Defense Zone,Treatment Type,Chipping,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4203,02.02.02.0009,2023,0.0,Property Ownership,California Department of Parks and Recreation,Initial or Maintenance Treatment,Initial,Treatment Type,Prescribed Burning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4203,02.02.02.0009,2023,46.0,Property Ownership,California Department of Parks and Recreation,Initial or Maintenance Treatment,Initial,Treatment Type,Hand Thinning,Treatment Zone,Community Defense Zone
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2021,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2019,19.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2020,7.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2021,1.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2022,9.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2022,8.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2023,61.0,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4254,02.02.02.0011,2023,9.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,California Department of Parks and Recreation
19,Acres of Forest Fuels Reduction Treatment,acres,4348,02.02.02.0012,2022,0.0,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4348,02.02.02.0012,2023,22.1,Treatment Zone,Community Defense Zone,Treatment Type,Prescribed Burning,Initial or Maintenance Treatment,Maintenance,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
19,Acres of Forest Fuels Reduction Treatment,acres,4348,02.02.02.0012,2021,22.1,Treatment Zone,Community Defense Zone,Treatment Type,Hand Thinning,Initial or Maintenance Treatment,Initial,Property Ownership,"Local public lands (fire districts, counties, GIDs, PUDs, etc.)"
